# Reference nova thermodynamic trajectory
# Reconstructed from the description in the proposal; see
# src/thermodynamics.py for the parameterisation.
# time[s]  T9  rho[g/cm^3]
2.07353677e+02 2.13240383e-02 1.15134419e+02
2.07578789e+02 2.12543127e-02 1.14570179e+02
2.07803902e+02 2.11849285e-02 1.14009620e+02
2.08029015e+02 2.11158835e-02 1.13452712e+02
2.08111174e+02 2.10907682e-02 1.13250360e+02
2.08254127e+02 2.10471756e-02 1.12899425e+02
2.08479240e+02 2.09788024e-02 1.12349730e+02
2.08704352e+02 2.09107619e-02 1.11803597e+02
2.08929465e+02 2.08430518e-02 1.11260999e+02
2.09154577e+02 2.07756701e-02 1.10721906e+02
2.09379690e+02 2.07086146e-02 1.10186290e+02
2.09604802e+02 2.06418832e-02 1.09654123e+02
2.09614605e+02 2.06389845e-02 1.09631027e+02
2.09829915e+02 2.05754738e-02 1.09125378e+02
2.10055028e+02 2.05093845e-02 1.08600027e+02
2.10280140e+02 2.04436130e-02 1.08078042e+02
2.10505253e+02 2.03781574e-02 1.07559398e+02
2.10730365e+02 2.03130157e-02 1.07044066e+02
2.10955478e+02 2.02481858e-02 1.06532022e+02
2.11128898e+02 2.01984541e-02 1.06139782e+02
2.11180590e+02 2.01836658e-02 1.06023238e+02
2.11405703e+02 2.01194536e-02 1.05517688e+02
2.11630815e+02 2.00555475e-02 1.05015348e+02
2.11855928e+02 1.99919453e-02 1.04516191e+02
2.12081041e+02 1.99286452e-02 1.04020193e+02
2.12306153e+02 1.98656452e-02 1.03527328e+02
2.12531266e+02 1.98029435e-02 1.03037572e+02
2.12654130e+02 1.97688467e-02 1.02771571e+02
2.12756378e+02 1.97405383e-02 1.02550901e+02
2.12981491e+02 1.96784275e-02 1.02067289e+02
2.13206603e+02 1.96166094e-02 1.01586714e+02
2.13431716e+02 1.95550822e-02 1.01109150e+02
2.13656828e+02 1.94938439e-02 1.00634576e+02
2.13881941e+02 1.94328929e-02 1.00162967e+02
2.14107054e+02 1.93722273e-02 9.96942996e+01
2.14190380e+02 1.93498435e-02 9.95215610e+01
2.14332166e+02 1.93118453e-02 9.92285520e+01
2.14557279e+02 1.92517452e-02 9.87657010e+01
2.14782391e+02 1.91919252e-02 9.83057242e+01
2.15007504e+02 1.91323836e-02 9.78485993e+01
2.15232616e+02 1.90731186e-02 9.73943041e+01
2.15457729e+02 1.90141286e-02 9.69428169e+01
2.15682841e+02 1.89554119e-02 9.64941160e+01
2.15737729e+02 1.89411366e-02 9.63851325e+01
2.15907954e+02 1.88969667e-02 9.60481799e+01
2.16133067e+02 1.88387914e-02 9.56049874e+01
2.16358179e+02 1.87808843e-02 9.51645174e+01
2.16583292e+02 1.87232438e-02 9.47267490e+01
2.16808404e+02 1.86658683e-02 9.42916615e+01
2.17033517e+02 1.86087561e-02 9.38592345e+01
2.17258629e+02 1.85519056e-02 9.34294476e+01
2.17296256e+02 1.85424286e-02 9.33578664e+01
2.17483742e+02 1.84953152e-02 9.30022807e+01
2.17708854e+02 1.84389834e-02 9.25777139e+01
2.17933967e+02 1.83829085e-02 9.21557275e+01
2.18159080e+02 1.83270891e-02 9.17363018e+01
2.18384192e+02 1.82715235e-02 9.13194176e+01
2.18609305e+02 1.82162102e-02 9.09050554e+01
2.18834417e+02 1.81611477e-02 9.04931964e+01
2.18866042e+02 1.81534323e-02 9.04355360e+01
2.19059530e+02 1.81063345e-02 9.00838216e+01
2.19284642e+02 1.80517691e-02 8.96769123e+01
2.19509755e+02 1.79974499e-02 8.92724500e+01
2.19734867e+02 1.79433756e-02 8.88704164e+01
2.19959980e+02 1.78895446e-02 8.84707931e+01
2.20185093e+02 1.78359555e-02 8.80735623e+01
2.20410205e+02 1.77826068e-02 8.76787060e+01
2.20447169e+02 1.77738698e-02 8.76140965e+01
2.20635318e+02 1.77294971e-02 8.72862065e+01
2.20860430e+02 1.76766250e-02 8.68960462e+01
2.21085543e+02 1.76239891e-02 8.65082078e+01
2.21310655e+02 1.75715879e-02 8.61226740e+01
2.21535768e+02 1.75194200e-02 8.57394277e+01
2.21760880e+02 1.74674841e-02 8.53584519e+01
2.21985993e+02 1.74157789e-02 8.49797299e+01
2.22039717e+02 1.74034731e-02 8.48896772e+01
2.22211106e+02 1.73643029e-02 8.46032450e+01
2.22436218e+02 1.73130547e-02 8.42289808e+01
2.22661331e+02 1.72620331e-02 8.38569209e+01
2.22886443e+02 1.72112367e-02 8.34870490e+01
2.23111556e+02 1.71606642e-02 8.31193492e+01
2.23336668e+02 1.71103143e-02 8.27538054e+01
2.23561781e+02 1.70601856e-02 8.23904020e+01
2.23643771e+02 1.70419826e-02 8.22585726e+01
2.23786893e+02 1.70102769e-02 8.20291233e+01
2.24012006e+02 1.69605869e-02 8.16699537e+01
2.24237119e+02 1.69111144e-02 8.13128780e+01
2.24462231e+02 1.68618579e-02 8.09578808e+01
2.24687344e+02 1.68128164e-02 8.06049471e+01
2.24912456e+02 1.67639884e-02 8.02540618e+01
2.25137569e+02 1.67153729e-02 7.99052103e+01
2.25259413e+02 1.66891476e-02 7.97172350e+01
2.25362681e+02 1.66669686e-02 7.95583776e+01
2.25587794e+02 1.66187742e-02 7.92135494e+01
2.25812906e+02 1.65707885e-02 7.88707110e+01
2.26038019e+02 1.65230104e-02 7.85298482e+01
2.26263132e+02 1.64754386e-02 7.81909468e+01
2.26488244e+02 1.64280720e-02 7.78539926e+01
2.26713357e+02 1.63809093e-02 7.75189717e+01
2.26886726e+02 1.63447256e-02 7.72622665e+01
2.26938469e+02 1.63339495e-02 7.71858703e+01
2.27163582e+02 1.62871913e-02 7.68546747e+01
2.27388694e+02 1.62406336e-02 7.65253711e+01
2.27613807e+02 1.61942752e-02 7.61979462e+01
2.27838919e+02 1.61481150e-02 7.58723865e+01
2.28064032e+02 1.61021519e-02 7.55486788e+01
2.28289145e+02 1.60563848e-02 7.52268100e+01
2.28514257e+02 1.60108126e-02 7.49067670e+01
2.28525795e+02 1.60084820e-02 7.48904124e+01
2.28739370e+02 1.59654340e-02 7.45885368e+01
2.28964482e+02 1.59202482e-02 7.42721067e+01
2.29189595e+02 1.58752538e-02 7.39574639e+01
2.29414707e+02 1.58304500e-02 7.36445959e+01
2.29639820e+02 1.57858356e-02 7.33334901e+01
2.29864932e+02 1.57414094e-02 7.30241342e+01
2.30090045e+02 1.56971706e-02 7.27165159e+01
2.30176705e+02 1.56801900e-02 7.25985545e+01
2.30315158e+02 1.56531180e-02 7.24106229e+01
2.30540270e+02 1.56092506e-02 7.21064433e+01
2.30765383e+02 1.55655674e-02 7.18039649e+01
2.30990495e+02 1.55220672e-02 7.15031761e+01
2.31215608e+02 1.54787492e-02 7.12040649e+01
2.31440720e+02 1.54356122e-02 7.09066197e+01
2.31665833e+02 1.53926553e-02 7.06108289e+01
2.31839542e+02 1.53596299e-02 7.03837045e+01
2.31890945e+02 1.53498775e-02 7.03166811e+01
2.32116058e+02 1.53072778e-02 7.00241647e+01
2.32341171e+02 1.52648551e-02 6.97332686e+01
2.32566283e+02 1.52226086e-02 6.94439816e+01
2.32791396e+02 1.51805372e-02 6.91562925e+01
2.33016508e+02 1.51386399e-02 6.88701902e+01
2.33241621e+02 1.50969159e-02 6.85856640e+01
2.33466733e+02 1.50553642e-02 6.83027029e+01
2.33514391e+02 1.50465894e-02 6.82429980e+01
2.33691846e+02 1.50139837e-02 6.80212962e+01
2.33916958e+02 1.49727736e-02 6.77414333e+01
2.34142071e+02 1.49317330e-02 6.74631035e+01
2.34367184e+02 1.48908608e-02 6.71862964e+01
2.34592296e+02 1.48501563e-02 6.69110015e+01
2.34817409e+02 1.48096184e-02 6.66372087e+01
2.35042521e+02 1.47692463e-02 6.63649075e+01
2.35201340e+02 1.47408627e-02 6.61736891e+01
2.35267634e+02 1.47290391e-02 6.60940880e+01
2.35492746e+02 1.46889958e-02 6.58247400e+01
2.35717859e+02 1.46491156e-02 6.55568536e+01
2.35942971e+02 1.46093976e-02 6.52904188e+01
2.36168084e+02 1.45698408e-02 6.50254258e+01
2.36393197e+02 1.45304446e-02 6.47618650e+01
2.36618309e+02 1.44912079e-02 6.44997265e+01
2.36843422e+02 1.44521299e-02 6.42390010e+01
2.36900475e+02 1.44422509e-02 6.41731447e+01
2.37068534e+02 1.44132098e-02 6.39796787e+01
2.37293647e+02 1.43744467e-02 6.37217504e+01
2.37518759e+02 1.43358397e-02 6.34652066e+01
2.37743872e+02 1.42973881e-02 6.32100381e+01
2.37968984e+02 1.42590910e-02 6.29562357e+01
2.38194097e+02 1.42209475e-02 6.27037902e+01
2.38419210e+02 1.41829569e-02 6.24526926e+01
2.38611886e+02 1.41505611e-02 6.22388395e+01
2.38644322e+02 1.41451183e-02 6.22029340e+01
2.38869435e+02 1.41074310e-02 6.19545053e+01
2.39094547e+02 1.40698940e-02 6.17073978e+01
2.39319660e+02 1.40325067e-02 6.14616026e+01
2.39544772e+02 1.39952682e-02 6.12171112e+01
2.39769885e+02 1.39581777e-02 6.09739147e+01
2.39994997e+02 1.39212345e-02 6.07320048e+01
2.40220110e+02 1.38844378e-02 6.04913729e+01
2.40335660e+02 1.38656068e-02 6.03683510e+01
2.40445223e+02 1.38477867e-02 6.02520105e+01
2.40670335e+02 1.38112806e-02 6.00139094e+01
2.40895448e+02 1.37749187e-02 5.97770611e+01
2.41120560e+02 1.37387002e-02 5.95414575e+01
2.41345673e+02 1.37026243e-02 5.93070905e+01
2.41570785e+02 1.36666903e-02 5.90739518e+01
2.41795898e+02 1.36308975e-02 5.88420335e+01
2.42021011e+02 1.35952452e-02 5.86113276e+01
2.42071886e+02 1.35872071e-02 5.85593549e+01
2.42246123e+02 1.35597325e-02 5.83818262e+01
2.42471236e+02 1.35243588e-02 5.81535214e+01
2.42696348e+02 1.34891233e-02 5.79264055e+01
2.42921461e+02 1.34540253e-02 5.77004707e+01
2.43146573e+02 1.34190642e-02 5.74757093e+01
2.43371686e+02 1.33842392e-02 5.72521138e+01
2.43596798e+02 1.33495495e-02 5.70296765e+01
2.43820656e+02 1.33151868e-02 5.68096208e+01
2.43821911e+02 1.33149945e-02 5.68083901e+01
2.44047024e+02 1.32805736e-02 5.65882470e+01
2.44272136e+02 1.32462859e-02 5.63692399e+01
2.44497249e+02 1.32121308e-02 5.61513615e+01
2.44722361e+02 1.31781077e-02 5.59346045e+01
2.44947474e+02 1.31442158e-02 5.57189618e+01
2.45172586e+02 1.31104545e-02 5.55044260e+01
2.45397699e+02 1.30768231e-02 5.52909903e+01
2.45582059e+02 1.30493764e-02 5.51170078e+01
2.45622811e+02 1.30433210e-02 5.50786474e+01
2.45847924e+02 1.30099474e-02 5.48673905e+01
2.46073037e+02 1.29767018e-02 5.46572126e+01
2.46298149e+02 1.29435834e-02 5.44481068e+01
2.46523262e+02 1.29105917e-02 5.42400664e+01
2.46748374e+02 1.28777259e-02 5.40330844e+01
2.46973487e+02 1.28449855e-02 5.38271542e+01
2.47198599e+02 1.28123697e-02 5.36222692e+01
2.47356186e+02 1.27896114e-02 5.34794606e+01
2.47423712e+02 1.27798781e-02 5.34184226e+01
2.47648824e+02 1.27475099e-02 5.32156080e+01
2.47873937e+02 1.27152645e-02 5.30138188e+01
2.48099050e+02 1.26831412e-02 5.28130485e+01
2.48324162e+02 1.26511396e-02 5.26132908e+01
2.48549275e+02 1.26192589e-02 5.24145391e+01
2.48774387e+02 1.25874986e-02 5.22167873e+01
2.48999500e+02 1.25558581e-02 5.20200291e+01
2.49143130e+02 1.25357324e-02 5.18950058e+01
2.49224612e+02 1.25243367e-02 5.18242581e+01
2.49449725e+02 1.24929338e-02 5.16294682e+01
2.49674837e+02 1.24616489e-02 5.14356533e+01
2.49899950e+02 1.24304814e-02 5.12428073e+01
2.50125063e+02 1.23994306e-02 5.10509242e+01
2.50350175e+02 1.23684961e-02 5.08599978e+01
2.50575288e+02 1.23376772e-02 5.06700224e+01
2.50800400e+02 1.23069733e-02 5.04809919e+01
2.50942984e+02 1.22875850e-02 5.03617484e+01
2.51025513e+02 1.22763839e-02 5.02929005e+01
2.51250625e+02 1.22459084e-02 5.01057424e+01
2.51475738e+02 1.22155462e-02 4.99195118e+01
2.51700850e+02 1.21852968e-02 4.97342030e+01
2.51925963e+02 1.21551597e-02 4.95498102e+01
2.52151076e+02 1.21251342e-02 4.93663278e+01
2.52376188e+02 1.20952198e-02 4.91837502e+01
2.52601301e+02 1.20654160e-02 4.90020718e+01
2.52755840e+02 1.20450195e-02 4.88778678e+01
2.52826413e+02 1.20357222e-02 4.88212871e+01
2.53051526e+02 1.20061379e-02 4.86413906e+01
2.53276638e+02 1.19766625e-02 4.84623769e+01
2.53501751e+02 1.19472956e-02 4.82842406e+01
2.53726863e+02 1.19180365e-02 4.81069762e+01
2.53951976e+02 1.18888848e-02 4.79305784e+01
2.54177089e+02 1.18598399e-02 4.77550421e+01
2.54402201e+02 1.18309013e-02 4.75803618e+01
2.54581792e+02 1.18078905e-02 4.74416154e+01
2.54627314e+02 1.18020685e-02 4.74065325e+01
2.54852426e+02 1.17733410e-02 4.72335488e+01
2.55077539e+02 1.17447182e-02 4.70614058e+01
2.55302651e+02 1.17161997e-02 4.68900982e+01
2.55527764e+02 1.16877850e-02 4.67196211e+01
2.55752876e+02 1.16594734e-02 4.65499693e+01
2.55977989e+02 1.16312647e-02 4.63811380e+01
2.56203102e+02 1.16031581e-02 4.62131221e+01
2.56420935e+02 1.15760573e-02 4.60513106e+01
2.56428214e+02 1.15751534e-02 4.60459168e+01
2.56653327e+02 1.15472499e-02 4.58795171e+01
2.56878439e+02 1.15194471e-02 4.57139183e+01
2.57103552e+02 1.14917447e-02 4.55491154e+01
2.57328664e+02 1.14641421e-02 4.53851037e+01
2.57553777e+02 1.14366388e-02 4.52218786e+01
2.57778889e+02 1.14092343e-02 4.50594352e+01
2.58004002e+02 1.13819283e-02 4.48977689e+01
2.58229115e+02 1.13547201e-02 4.47368750e+01
2.58273365e+02 1.13493833e-02 4.47053387e+01
2.58454227e+02 1.13276094e-02 4.45767490e+01
2.58679340e+02 1.13005957e-02 4.44173863e+01
2.58904452e+02 1.12736785e-02 4.42587823e+01
2.59129565e+02 1.12468573e-02 4.41009325e+01
2.59354677e+02 1.12201318e-02 4.39438325e+01
2.59579790e+02 1.11935014e-02 4.37874777e+01
2.59804902e+02 1.11669657e-02 4.36318639e+01
2.60030015e+02 1.11405242e-02 4.34769865e+01
2.60139177e+02 1.11277360e-02 4.34021472e+01
2.60255128e+02 1.11141766e-02 4.33228413e+01
2.60480240e+02 1.10879223e-02 4.31694239e+01
2.60705353e+02 1.10617609e-02 4.30167300e+01
2.60930465e+02 1.10356920e-02 4.28647554e+01
2.61155578e+02 1.10097151e-02 4.27134958e+01
2.61380690e+02 1.09838299e-02 4.25629471e+01
2.61605803e+02 1.09580359e-02 4.24131051e+01
2.61830915e+02 1.09323325e-02 4.22639656e+01
2.62018467e+02 1.09109869e-02 4.21402439e+01
2.62056028e+02 1.09067196e-02 4.21155245e+01
2.62281141e+02 1.08811965e-02 4.19677778e+01
2.62506253e+02 1.08557629e-02 4.18207213e+01
2.62731366e+02 1.08304184e-02 4.16743511e+01
2.62956478e+02 1.08051625e-02 4.15286631e+01
2.63181591e+02 1.07799949e-02 4.13836534e+01
2.63406703e+02 1.07549151e-02 4.12393181e+01
2.63631816e+02 1.07299228e-02 4.10956531e+01
2.63856928e+02 1.07050174e-02 4.09526548e+01
2.63911334e+02 1.06990112e-02 4.09181940e+01
2.64082041e+02 1.06801987e-02 4.08103191e+01
2.64307154e+02 1.06554661e-02 4.06686422e+01
2.64532266e+02 1.06308194e-02 4.05276204e+01
2.64757379e+02 1.06062581e-02 4.03872498e+01
2.64982491e+02 1.05817818e-02 4.02475267e+01
2.65207604e+02 1.05573902e-02 4.01084474e+01
2.65432716e+02 1.05330827e-02 3.99700082e+01
2.65657829e+02 1.05088592e-02 3.98322053e+01
2.65817876e+02 1.04916879e-02 3.97346174e+01
2.65882941e+02 1.04847191e-02 3.96950352e+01
2.66108054e+02 1.04606621e-02 3.95584942e+01
2.66333167e+02 1.04366877e-02 3.94225787e+01
2.66558279e+02 1.04127958e-02 3.92872851e+01
2.66783392e+02 1.03889857e-02 3.91526099e+01
2.67008504e+02 1.03652573e-02 3.90185495e+01
2.67233617e+02 1.03416100e-02 3.88851005e+01
2.67458729e+02 1.03180435e-02 3.87522594e+01
2.67683842e+02 1.02945576e-02 3.86200226e+01
2.67738191e+02 1.02888994e-02 3.85881870e+01
2.67908954e+02 1.02711517e-02 3.84883868e+01
2.68134067e+02 1.02478256e-02 3.83573486e+01
2.68359180e+02 1.02245788e-02 3.82269045e+01
2.68584292e+02 1.02014110e-02 3.80970513e+01
2.68809405e+02 1.01783219e-02 3.79677855e+01
2.69034517e+02 1.01553111e-02 3.78391039e+01
2.69259630e+02 1.01323783e-02 3.77110031e+01
2.69484742e+02 1.01095230e-02 3.75834799e+01
2.69672378e+02 1.00905317e-02 3.74776259e+01
2.69709855e+02 1.00867450e-02 3.74565310e+01
2.69934967e+02 1.00640438e-02 3.73301533e+01
2.70160080e+02 1.00414193e-02 3.72043434e+01
2.70385193e+02 1.00188709e-02 3.70790982e+01
2.70610305e+02 1.00000000e-02 3.69544146e+01
2.70835418e+02 1.00000000e-02 3.68302893e+01
2.71060530e+02 1.00000000e-02 3.67067194e+01
2.71285643e+02 1.00000000e-02 3.65837016e+01
2.71510755e+02 1.00000000e-02 3.64612328e+01
2.71620538e+02 1.00000000e-02 3.64017056e+01
2.71735868e+02 1.00000000e-02 3.63393102e+01
2.71960980e+02 1.00000000e-02 3.62179305e+01
2.72186093e+02 1.00000000e-02 3.60970908e+01
2.72411206e+02 1.00000000e-02 3.59767880e+01
2.72636318e+02 1.00000000e-02 3.58570193e+01
2.72861431e+02 1.00000000e-02 3.57377816e+01
2.73086543e+02 1.00000000e-02 3.56190719e+01
2.73311656e+02 1.00000000e-02 3.55008875e+01
2.73536768e+02 1.00000000e-02 3.53832253e+01
2.73582772e+02 1.00000000e-02 3.53592439e+01
2.73761881e+02 1.00000000e-02 3.52660825e+01
2.73986993e+02 1.00000000e-02 3.51494562e+01
2.74212106e+02 1.00000000e-02 3.50333437e+01
2.74437219e+02 1.00000000e-02 3.49177419e+01
2.74662331e+02 1.00000000e-02 3.48026483e+01
2.74887444e+02 1.00000000e-02 3.46880599e+01
2.75112556e+02 1.00000000e-02 3.45739740e+01
2.75337669e+02 1.00000000e-02 3.44603878e+01
2.75559182e+02 1.00000000e-02 3.43491029e+01
2.75562781e+02 1.00000000e-02 3.43472986e+01
2.75787894e+02 1.00000000e-02 3.42347038e+01
2.76013007e+02 1.00000000e-02 3.41226005e+01
2.76238119e+02 1.00000000e-02 3.40109862e+01
2.76463232e+02 1.00000000e-02 3.38998581e+01
2.76688344e+02 1.00000000e-02 3.37892136e+01
2.76913457e+02 1.00000000e-02 3.36790501e+01
2.77138569e+02 1.00000000e-02 3.35693649e+01
2.77363682e+02 1.00000000e-02 3.34601556e+01
2.77549870e+02 1.00000000e-02 3.33701875e+01
2.77588794e+02 1.00000000e-02 3.33514194e+01
2.77813907e+02 1.00000000e-02 3.32431539e+01
2.78039020e+02 1.00000000e-02 3.31353565e+01
2.78264132e+02 1.00000000e-02 3.30280246e+01
2.78489245e+02 1.00000000e-02 3.29211558e+01
2.78714357e+02 1.00000000e-02 3.28147476e+01
2.78939470e+02 1.00000000e-02 3.27087975e+01
2.79164582e+02 1.00000000e-02 3.26033029e+01
2.79389695e+02 1.00000000e-02 3.24982616e+01
2.79554938e+02 1.00000000e-02 3.24214432e+01
2.79614807e+02 1.00000000e-02 3.23936710e+01
2.79839920e+02 1.00000000e-02 3.22895287e+01
2.80065033e+02 1.00000000e-02 3.21858324e+01
2.80290145e+02 1.00000000e-02 3.20825796e+01
2.80515258e+02 1.00000000e-02 3.19797680e+01
2.80740370e+02 1.00000000e-02 3.18773952e+01
2.80965483e+02 1.00000000e-02 3.17754589e+01
2.81190595e+02 1.00000000e-02 3.16739567e+01
2.81415708e+02 1.00000000e-02 3.15728864e+01
2.81574492e+02 1.00000000e-02 3.15018546e+01
2.81640820e+02 1.00000000e-02 3.14722457e+01
2.81865933e+02 1.00000000e-02 3.13720322e+01
2.82091046e+02 1.00000000e-02 3.12722438e+01
2.82316158e+02 1.00000000e-02 3.11728781e+01
2.82541271e+02 1.00000000e-02 3.10739330e+01
2.82766383e+02 1.00000000e-02 3.09754061e+01
2.82991496e+02 1.00000000e-02 3.08772953e+01
2.83216608e+02 1.00000000e-02 3.07795985e+01
2.83441721e+02 1.00000000e-02 3.06823134e+01
2.83608635e+02 1.00000000e-02 3.06104439e+01
2.83666833e+02 1.00000000e-02 3.05854378e+01
2.83891946e+02 1.00000000e-02 3.04889696e+01
2.84117059e+02 1.00000000e-02 3.03929067e+01
2.84342171e+02 1.00000000e-02 3.02972469e+01
2.84567284e+02 1.00000000e-02 3.02019881e+01
2.84792396e+02 1.00000000e-02 3.01071283e+01
2.85017509e+02 1.00000000e-02 3.00126653e+01
2.85242621e+02 1.00000000e-02 2.99185971e+01
2.85467734e+02 1.00000000e-02 2.98249215e+01
2.85657473e+02 1.00000000e-02 2.97462692e+01
2.85692846e+02 1.00000000e-02 2.97316367e+01
2.85917959e+02 1.00000000e-02 2.96387404e+01
2.86143072e+02 1.00000000e-02 2.95462308e+01
2.86368184e+02 1.00000000e-02 2.94541057e+01
2.86593297e+02 1.00000000e-02 2.93623633e+01
2.86818409e+02 1.00000000e-02 2.92710014e+01
2.87043522e+02 1.00000000e-02 2.91800182e+01
2.87268634e+02 1.00000000e-02 2.90894117e+01
2.87493747e+02 1.00000000e-02 2.89991799e+01
2.87718859e+02 1.00000000e-02 2.89093210e+01
2.87721113e+02 1.00000000e-02 2.89084234e+01
2.87943972e+02 1.00000000e-02 2.88198328e+01
2.88169085e+02 1.00000000e-02 2.87307137e+01
2.88394197e+02 1.00000000e-02 2.86419616e+01
2.88619310e+02 1.00000000e-02 2.85535747e+01
2.88844422e+02 1.00000000e-02 2.84655511e+01
2.89069535e+02 1.00000000e-02 2.83778889e+01
2.89294647e+02 1.00000000e-02 2.82905863e+01
2.89519760e+02 1.00000000e-02 2.82036415e+01
2.89744872e+02 1.00000000e-02 2.81170525e+01
2.89799660e+02 1.00000000e-02 2.80960322e+01
2.89969985e+02 1.00000000e-02 2.80308177e+01
2.90195098e+02 1.00000000e-02 2.79449351e+01
2.90420210e+02 1.00000000e-02 2.78594030e+01
2.90645323e+02 1.00000000e-02 2.77742196e+01
2.90870435e+02 1.00000000e-02 2.76893832e+01
2.91095548e+02 1.00000000e-02 2.76048919e+01
2.91320660e+02 1.00000000e-02 2.75207440e+01
2.91545773e+02 1.00000000e-02 2.74369378e+01
2.91770885e+02 1.00000000e-02 2.73534715e+01
2.91893223e+02 1.00000000e-02 2.73082534e+01
2.91995998e+02 1.00000000e-02 2.72703434e+01
2.92221111e+02 1.00000000e-02 2.71875518e+01
2.92446223e+02 1.00000000e-02 2.71050950e+01
2.92671336e+02 1.00000000e-02 2.70229713e+01
2.92896448e+02 1.00000000e-02 2.69411790e+01
2.93121561e+02 1.00000000e-02 2.68597165e+01
2.93346673e+02 1.00000000e-02 2.67785821e+01
2.93571786e+02 1.00000000e-02 2.66977741e+01
2.93796898e+02 1.00000000e-02 2.66172910e+01
2.94001911e+02 1.00000000e-02 2.65442752e+01
2.94022011e+02 1.00000000e-02 2.65371310e+01
2.94247124e+02 1.00000000e-02 2.64572925e+01
2.94472236e+02 1.00000000e-02 2.63777740e+01
2.94697349e+02 1.00000000e-02 2.62985739e+01
2.94922461e+02 1.00000000e-02 2.62196905e+01
2.95147574e+02 1.00000000e-02 2.61411223e+01
2.95372686e+02 1.00000000e-02 2.60628676e+01
2.95597799e+02 1.00000000e-02 2.59849250e+01
2.95822911e+02 1.00000000e-02 2.59072929e+01
2.96048024e+02 1.00000000e-02 2.58299697e+01
2.96125832e+02 1.00000000e-02 2.58033152e+01
2.96273137e+02 1.00000000e-02 2.57529539e+01
2.96498249e+02 1.00000000e-02 2.56762440e+01
2.96723362e+02 1.00000000e-02 2.55998385e+01
2.96948474e+02 1.00000000e-02 2.55237358e+01
2.97173587e+02 1.00000000e-02 2.54479344e+01
2.97398699e+02 1.00000000e-02 2.53724329e+01
2.97623812e+02 1.00000000e-02 2.52972298e+01
2.97848924e+02 1.00000000e-02 2.52223236e+01
2.98074037e+02 1.00000000e-02 2.51477128e+01
2.98265097e+02 1.00000000e-02 2.50846192e+01
2.98299150e+02 1.00000000e-02 2.50733961e+01
2.98524262e+02 1.00000000e-02 2.49993718e+01
2.98749375e+02 1.00000000e-02 2.49256387e+01
2.98974487e+02 1.00000000e-02 2.48521952e+01
2.99199600e+02 1.00000000e-02 2.47790400e+01
2.99424712e+02 1.00000000e-02 2.47061717e+01
2.99649825e+02 1.00000000e-02 2.46335887e+01
2.99874937e+02 1.00000000e-02 2.45612898e+01
3.00100050e+02 1.00000000e-02 2.44892736e+01
3.00325163e+02 1.00000000e-02 2.44175386e+01
3.00419816e+02 1.00000000e-02 2.43874598e+01
3.00550275e+02 1.00000000e-02 2.43460835e+01
3.00775388e+02 1.00000000e-02 2.42749070e+01
3.01000500e+02 1.00000000e-02 2.42040076e+01
3.01225613e+02 1.00000000e-02 2.41333841e+01
3.01450725e+02 1.00000000e-02 2.40630350e+01
3.01675838e+02 1.00000000e-02 2.39929592e+01
3.01900950e+02 1.00000000e-02 2.39231551e+01
3.02126063e+02 1.00000000e-02 2.38536216e+01
3.02351176e+02 1.00000000e-02 2.37843573e+01
3.02576288e+02 1.00000000e-02 2.37153608e+01
3.02590101e+02 1.00000000e-02 2.37111360e+01
3.02801401e+02 1.00000000e-02 2.36466310e+01
3.03026513e+02 1.00000000e-02 2.35781666e+01
3.03251626e+02 1.00000000e-02 2.35099661e+01
3.03476738e+02 1.00000000e-02 2.34420285e+01
3.03701851e+02 1.00000000e-02 2.33743523e+01
3.03926963e+02 1.00000000e-02 2.33069364e+01
3.04152076e+02 1.00000000e-02 2.32397796e+01
3.04377189e+02 1.00000000e-02 2.31728804e+01
3.04602301e+02 1.00000000e-02 2.31062378e+01
3.04776065e+02 1.00000000e-02 2.30549714e+01
3.04827414e+02 1.00000000e-02 2.30398505e+01
3.05052526e+02 1.00000000e-02 2.29737173e+01
3.05277639e+02 1.00000000e-02 2.29078369e+01
3.05502751e+02 1.00000000e-02 2.28422082e+01
3.05727864e+02 1.00000000e-02 2.27768300e+01
3.05952976e+02 1.00000000e-02 2.27117010e+01
3.06178089e+02 1.00000000e-02 2.26468200e+01
3.06403202e+02 1.00000000e-02 2.25821860e+01
3.06628314e+02 1.00000000e-02 2.25177977e+01
3.06853427e+02 1.00000000e-02 2.24536540e+01
3.06977820e+02 1.00000000e-02 2.24183137e+01
3.07078539e+02 1.00000000e-02 2.23897536e+01
3.07303652e+02 1.00000000e-02 2.23260955e+01
3.07528764e+02 1.00000000e-02 2.22626784e+01
3.07753877e+02 1.00000000e-02 2.21995014e+01
3.07978989e+02 1.00000000e-02 2.21365631e+01
3.08204102e+02 1.00000000e-02 2.20738625e+01
3.08429215e+02 1.00000000e-02 2.20113986e+01
3.08654327e+02 1.00000000e-02 2.19491700e+01
3.08879440e+02 1.00000000e-02 2.18871758e+01
3.09104552e+02 1.00000000e-02 2.18254149e+01
3.09195481e+02 1.00000000e-02 2.18005339e+01
3.09329665e+02 1.00000000e-02 2.17638861e+01
3.09554777e+02 1.00000000e-02 2.17025884e+01
3.09779890e+02 1.00000000e-02 2.16415206e+01
3.10005003e+02 1.00000000e-02 2.15806818e+01
3.10230115e+02 1.00000000e-02 2.15200707e+01
3.10455228e+02 1.00000000e-02 2.14596865e+01
